N	P	K	pH	temperature	humidity	rainfall	soil_type	season	region	label
90	57	17	9.42	30.48	61.58	187	Black	Kharif	Vidarbha	Cotton
90	36	16	8.18	30.58	50.77	187	Black	Kharif	Vidarbha	Cotton
90	41	19	5.13	26.86	41.81	187	Loamy	Kharif	Nashik	Tea
90	38	18	6.29	26.31	61.19	187	Alluvial	Kharif	Konkan	Rice
90	37	24	7.99	28.78	44.23	187	Black	Kharif	Vidarbha	Cotton
90	35	20	8.92	28.9	43.35	187	Black	Kharif	Vidarbha	Cotton
90	45	20	6.88	29.38	57.7	187	Loamy	Kharif	Nashik	Wheat
90	58	19	5.24	24.17	58.25	187	Loamy	Kharif	Nashik	Tea
90	56	23	7.55	26.65	59.79	187	Black	Kharif	Vidarbha	Cotton
90	56	17	8.71	28.2	53.51	187	Black	Kharif	Vidarbha	Cotton
90	51	25	7.79	28.76	52.63	187	Black	Kharif	Vidarbha	Cotton
90	42	20	8.06	29.35	61.25	187	Black	Kharif	Vidarbha	Cotton
90	59	20	4.4	28.01	52.61	187	Loamy	Kharif	Nashik	Tea
90	45	19	5.95	26.86	48.82	187	Alluvial	Kharif	Konkan	Rice
90	40	17	8.53	31.21	40.93	187	Black	Kharif	Vidarbha	Cotton
90	45	23	7.22	24.2	61.43	187	Loamy	Kharif	Nashik	Wheat
90	52	23	4.93	29.99	49.6	187	Loamy	Kharif	Nashik	Tea
90	45	16	4.63	29.94	54.62	187	Loamy	Kharif	Nashik	Tea
90	54	24	5.03	31.21	41.56	187	Loamy	Kharif	Nashik	Tea
90	51	25	3.53	26.8	48.24	187	Loamy	Kharif	Nashik	Tea
90	41	21	8.87	31.49	62.85	187	Black	Kharif	Vidarbha	Cotton
90	50	22	9.41	31	46.43	187	Black	Kharif	Vidarbha	Cotton
90	40	23	5.8	29.61	63.05	187	Alluvial	Kharif	Konkan	Rice
90	54	15	8.35	29.98	57.03	187	Black	Kharif	Vidarbha	Cotton
90	55	22	8.63	30.89	52.63	187	Black	Kharif	Vidarbha	Cotton
90	59	25	7.7	30.39	60.16	187	Black	Kharif	Vidarbha	Cotton
90	45	18	5.26	30.44	55.21	187	Loamy	Kharif	Nashik	Tea
90	38	19	9.11	25.33	63.18	187	Black	Kharif	Vidarbha	Cotton
90	58	17	4.61	30.54	59.97	187	Loamy	Kharif	Nashik	Tea
90	55	18	7.12	30.38	40.59	187	Loamy	Kharif	Nashik	Wheat
90	36	23	7.21	24.02	53.77	187	Loamy	Kharif	Nashik	Wheat
90	52	15	9.94	28.7	61.15	187	Black	Kharif	Vidarbha	Cotton
90	59	22	8.91	29.34	49	187	Black	Kharif	Vidarbha	Cotton
90	51	16	8.64	27.97	61.35	187	Black	Kharif	Vidarbha	Cotton
90	47	17	8.62	24.87	48.28	187	Black	Kharif	Vidarbha	Cotton
90	51	17	5.84	25.88	45.96	187	Alluvial	Kharif	Konkan	Rice
90	51	21	3.53	31.02	49.98	187	Loamy	Kharif	Nashik	Tea
90	55	20	7.19	27.43	87.81	187	Loamy	Kharif	Nashik	Wheat
90	54	20	7.03	28.33	80.77	187	Loamy	Kharif	Nashik	Wheat
90	55	20	6.64	27.01	84.34	187	Loamy	Kharif	Nashik	Wheat
90	56	16	6.83	28.17	81.05	187	Loamy	Kharif	Nashik	Wheat
90	56	17	6.89	29.88	87.33	187	Loamy	Kharif	Nashik	Wheat
90	57	24	7.17	29.89	89.72	187	Loamy	Kharif	Nashik	Wheat
90	59	23	6.94	28.56	83.25	187	Loamy	Kharif	Nashik	Wheat
90	51	25	7.2	27.54	85.57	187	Loamy	Kharif	Nashik	Wheat
90	49	18	6.99	29.68	87.94	187	Loamy	Kharif	Nashik	Wheat
90	39	20	7.06	28.14	82.12	187	Loamy	Kharif	Nashik	Wheat
90	35	22	7.16	29.53	86.73	187	Loamy	Kharif	Nashik	Wheat
90	52	17	6.36	27.88	86.45	187	Alluvial	Kharif	Konkan	Rice
90	42	23	6.43	28.22	82.36	187	Alluvial	Kharif	Konkan	Rice
90	46	16	6.66	29.01	84.96	187	Loamy	Kharif	Nashik	Wheat
90	38	21	6.64	29.76	86.45	187	Loamy	Kharif	Nashik	Wheat
90	60	25	6.79	29.78	85.17	187	Loamy	Kharif	Nashik	Wheat
90	53	22	6.85	27.86	80.45	187	Loamy	Kharif	Nashik	Wheat
90	58	15	7.12	27.11	84.97	187	Loamy	Kharif	Nashik	Wheat
90	35	24	6.88	27.11	83.64	187	Loamy	Kharif	Nashik	Wheat
90	53	17	6.42	28.95	89.08	187	Alluvial	Kharif	Konkan	Rice
90	47	20	6.54	29.22	87.94	187	Loamy	Kharif	Nashik	Wheat
90	53	16	6.45	28.74	85.82	187	Alluvial	Kharif	Konkan	Rice
90	45	23	6.49	29.65	80.3	187	Alluvial	Kharif	Konkan	Rice
90	37	21	6.71	27.24	86.4	187	Loamy	Kharif	Nashik	Wheat
90	60	15	6.51	28.95	81.67	187	Loamy	Kharif	Nashik	Wheat
90	45	21	6.29	28.19	82.61	187	Alluvial	Kharif	Konkan	Rice
90	57	25	6.86	28.3	86.21	187	Loamy	Kharif	Nashik	Wheat
90	57	17	6.78	27.9	88.72	187	Loamy	Kharif	Nashik	Wheat
90	57	22	6.77	28.69	87.5	187	Loamy	Kharif	Nashik	Wheat
90	59	25	6.32	27.83	88.73	187	Alluvial	Kharif	Konkan	Rice
90	41	18	6.71	28.71	81.59	187	Loamy	Kharif	Nashik	Wheat
90	48	24	6.79	28.64	84.61	187	Loamy	Kharif	Nashik	Wheat
90	36	25	7.13	28.29	88.44	187	Loamy	Kharif	Nashik	Wheat
90	36	22	7.01	27.61	86.13	187	Loamy	Kharif	Nashik	Wheat
90	59	22	7.16	28.61	86.99	187	Loamy	Kharif	Nashik	Wheat
90	48	21	6.99	29.25	84.8	187	Loamy	Kharif	Nashik	Wheat
90	50	21	6.22	28.63	89.11	187	Alluvial	Kharif	Konkan	Rice
90	40	15	7.2	29.57	88.08	187	Loamy	Kharif	Nashik	Wheat
90	43	22	6.39	27.83	87.17	187	Alluvial	Kharif	Konkan	Rice
90	57	15	6.62	29.88	83.15	187	Loamy	Kharif	Nashik	Wheat
90	60	23	7.03	27.34	88.5	187	Loamy	Kharif	Nashik	Wheat
90	59	15	6.32	29.83	89.3	187	Alluvial	Kharif	Konkan	Rice
90	60	25	6.4	28.28	82.76	187	Alluvial	Kharif	Konkan	Rice
90	47	15	6.4	29.87	85.99	187	Alluvial	Kharif	Konkan	Rice
90	45	22	6.9	29.59	89.99	187	Loamy	Kharif	Nashik	Wheat
90	39	15	6.48	28.07	82.91	187	Alluvial	Kharif	Konkan	Rice
90	40	24	7.06	27.84	90	187	Loamy	Kharif	Nashik	Wheat
90	48	15	6.98	27.11	87.45	187	Loamy	Kharif	Nashik	Wheat
90	59	25	6.23	27.69	81.94	187	Alluvial	Kharif	Konkan	Rice
90	48	24	6.23	29.35	85.6	187	Alluvial	Kharif	Konkan	Rice
90	43	21	7.14	28.36	84.86	187	Loamy	Kharif	Nashik	Wheat
90	46	24	6.46	27.65	89.81	187	Alluvial	Kharif	Konkan	Rice
90	47	19	6.57	27.31	85.45	187	Loamy	Kharif	Nashik	Wheat
90	44	18	7.13	27.07	86.9	187	Loamy	Kharif	Nashik	Wheat
90	58	20	6.43	28.07	85.92	187	Alluvial	Kharif	Konkan	Rice
90	40	21	6.25	27.73	81.14	187	Alluvial	Kharif	Konkan	Rice
90	38	18	6.62	27.54	89.93	187	Loamy	Kharif	Nashik	Wheat
90	48	20	6.38	29.66	84.28	187	Alluvial	Kharif	Konkan	Rice
90	49	25	6.42	29.91	85.85	187	Alluvial	Kharif	Konkan	Rice
90	38	15	6.32	28.36	87.6	187	Alluvial	Kharif	Konkan	Rice
90	58	15	6.98	29.46	87.61	187	Loamy	Kharif	Nashik	Wheat
90	44	16	6.44	29.73	82.89	187	Alluvial	Kharif	Konkan	Rice
90	59	23	7.18	27.47	87.18	187	Loamy	Kharif	Nashik	Wheat
90	48	22	6.4	27.77	87.1	187	Alluvial	Kharif	Konkan	Rice
90	41	17	7.09	29.13	88.48	187	Loamy	Kharif	Nashik	Wheat
90	52	19	6.7	27.11	89.9	187	Loamy	Kharif	Nashik	Wheat
90	48	17	6.59	28.88	86.94	187	Loamy	Kharif	Nashik	Wheat
90	41	20	6.65	28.15	83.8	187	Loamy	Kharif	Nashik	Wheat
90	37	25	7.12	29.89	80.14	187	Loamy	Kharif	Nashik	Wheat
90	35	20	6.91	27.42	80.98	187	Loamy	Kharif	Nashik	Wheat
90	41	20	7.07	29.27	89.49	187	Loamy	Kharif	Nashik	Wheat
90	50	23	6.53	29.65	88.49	187	Loamy	Kharif	Nashik	Wheat
90	35	21	6.68	28.45	82.68	187	Loamy	Kharif	Nashik	Wheat
90	37	15	6.58	27.96	83.98	187	Loamy	Kharif	Nashik	Wheat
90	39	22	6.86	29.26	81.98	187	Loamy	Kharif	Nashik	Wheat
90	45	21	6.49	28.36	88.01	187	Alluvial	Kharif	Konkan	Rice
90	37	20	6.61	27.63	86.49	187	Loamy	Kharif	Nashik	Wheat
90	51	17	6.86	28.66	86.12	187	Loamy	Kharif	Nashik	Wheat
90	56	20	6.42	29.21	87.11	187	Alluvial	Kharif	Konkan	Rice
90	40	22	6.37	29.41	86.16	187	Alluvial	Kharif	Konkan	Rice
90	36	21	6.56	28.03	84.88	187	Loamy	Kharif	Nashik	Wheat
90	37	17	6.76	28.09	80.35	187	Loamy	Kharif	Nashik	Wheat
90	47	18	6.72	29.16	80.28	187	Loamy	Kharif	Nashik	Wheat
90	44	17	6.67	29.86	80.03	187	Loamy	Kharif	Nashik	Wheat
90	59	19	6.63	29.07	83.69	187	Loamy	Kharif	Nashik	Wheat
90	56	21	6.7	27.39	88.67	187	Loamy	Kharif	Nashik	Wheat
90	45	18	7.01	27.93	85.42	187	Loamy	Kharif	Nashik	Wheat
90	39	17	6.89	29.28	81.8	187	Loamy	Kharif	Nashik	Wheat
90	37	15	6.82	29	83.79	187	Loamy	Kharif	Nashik	Wheat
90	37	19	7.18	27.93	86.55	187	Loamy	Kharif	Nashik	Wheat
90	54	17	6.27	28.55	88.96	187	Alluvial	Kharif	Konkan	Rice
90	51	15	6.68	29.36	89.19	187	Loamy	Kharif	Nashik	Wheat
90	54	20	6.69	28.56	83.64	187	Loamy	Kharif	Nashik	Wheat
90	45	16	6.58	28.44	87.91	187	Loamy	Kharif	Nashik	Wheat
90	40	21	6.73	28.8	80.46	187	Loamy	Kharif	Nashik	Wheat
90	37	22	7.07	28.73	89.13	187	Loamy	Kharif	Nashik	Wheat
90	44	19	6.92	27.96	83.53	187	Loamy	Kharif	Nashik	Wheat
90	45	17	6.77	28.17	83.7	187	Loamy	Kharif	Nashik	Wheat
90	45	23	6.98	28.78	86.69	187	Loamy	Kharif	Nashik	Wheat
90	48	21	6.27	28.44	83.49	187	Alluvial	Kharif	Konkan	Rice
90	79	15	7.45	29.48	63.2	187	Loamy	Kharif	Nashik	Wheat
90	62	21	7.04	26.73	68.14	187	Loamy	Kharif	Nashik	Wheat
90	61	22	7.42	26.27	62.29	187	Loamy	Kharif	Nashik	Wheat
90	73	25	6.5	34.04	67.21	187	Loamy	Kharif	Nashik	Wheat
90	58	18	6.81	28.04	65.07	187	Loamy	Kharif	Nashik	Wheat
90	55	16	7.58	28.81	65.34	187	Black	Kharif	Vidarbha	Cotton
90	72	21	7.74	34.04	64.29	187	Black	Kharif	Vidarbha	Cotton
90	64	20	6.57	33.86	61.57	187	Loamy	Kharif	Nashik	Wheat
90	64	21	7.54	32.84	68.68	187	Black	Kharif	Vidarbha	Cotton
90	74	17	6.54	27.1	63.36	187	Loamy	Kharif	Nashik	Wheat
90	73	24	7.22	25.66	61.18	187	Loamy	Kharif	Nashik	Wheat
90	67	25	7.55	32.35	66.61	187	Black	Kharif	Vidarbha	Cotton
90	63	19	6.93	29.59	68.32	187	Loamy	Kharif	Nashik	Wheat
90	66	22	7.75	30.91	68.79	187	Black	Kharif	Vidarbha	Cotton
90	56	18	6.71	28.13	64.21	187	Loamy	Kharif	Nashik	Wheat
90	66	15	6.67	30.09	69.35	187	Loamy	Kharif	Nashik	Wheat
90	55	19	7.33	31.74	62.51	187	Loamy	Kharif	Nashik	Wheat
90	58	23	7.6	27.81	62.5	187	Black	Kharif	Vidarbha	Cotton
90	65	25	7.71	32.89	64.59	187	Black	Kharif	Vidarbha	Cotton
90	62	18	7.37	29.36	64.99	187	Loamy	Kharif	Nashik	Wheat
90	71	15	6.92	27.83	67.59	187	Loamy	Kharif	Nashik	Wheat
90	71	24	7.19	28.5	60.45	187	Loamy	Kharif	Nashik	Wheat
90	71	16	7.08	27.74	68.54	187	Loamy	Kharif	Nashik	Wheat
90	63	18	6.74	30.42	67.66	187	Loamy	Kharif	Nashik	Wheat
90	60	25	6.73	27.33	69.09	187	Loamy	Kharif	Nashik	Wheat
90	61	21	6.63	30.28	61.69	187	Loamy	Kharif	Nashik	Wheat
90	68	22	7.13	28.57	61.53	187	Loamy	Kharif	Nashik	Wheat
90	62	15	7.54	25.37	66.64	187	Black	Kharif	Vidarbha	Cotton
90	66	17	7.16	34.95	65.27	187	Loamy	Kharif	Nashik	Wheat
90	63	22	6.86	25.1	67.73	187	Loamy	Kharif	Nashik	Wheat
90	72	19	7.4	32.48	64.35	187	Loamy	Kharif	Nashik	Wheat
90	65	21	6.88	33.86	68.59	187	Loamy	Kharif	Nashik	Wheat
90	78	21	6.58	25.2	60.37	187	Loamy	Kharif	Nashik	Wheat
90	67	17	7.3	31.78	69.02	187	Loamy	Kharif	Nashik	Wheat
90	60	21	6.97	34.9	63.6	187	Loamy	Kharif	Nashik	Wheat
90	76	17	7.24	31.74	68.64	187	Loamy	Kharif	Nashik	Wheat
90	78	19	6.92	27.16	66.76	187	Loamy	Kharif	Nashik	Wheat
90	60	17	7.5	26.24	67.89	187	Black	Kharif	Vidarbha	Cotton
90	75	15	7.15	30.2	60.07	187	Loamy	Kharif	Nashik	Wheat
90	72	15	7.14	31.56	67.84	187	Loamy	Kharif	Nashik	Wheat
90	80	19	6.81	29.68	69.09	187	Loamy	Kharif	Nashik	Wheat
90	76	18	7.39	27.05	67.7	187	Loamy	Kharif	Nashik	Wheat
90	68	19	7.7	34.64	61.39	187	Black	Kharif	Vidarbha	Cotton
90	78	21	6.6	33.39	62.94	187	Loamy	Kharif	Nashik	Wheat
90	64	25	6.73	28.84	63.37	187	Loamy	Kharif	Nashik	Wheat
90	80	19	6.52	31.49	63.06	187	Loamy	Kharif	Nashik	Wheat
90	68	23	7.71	25.55	63.95	187	Black	Kharif	Vidarbha	Cotton
90	67	16	6.6	34.37	69.69	187	Loamy	Kharif	Nashik	Wheat
90	70	15	7.4	34.6	63.11	187	Loamy	Kharif	Nashik	Wheat
90	74	15	7.52	29.43	64.94	187	Black	Kharif	Vidarbha	Cotton
90	67	16	7.18	29.11	67.91	187	Loamy	Kharif	Nashik	Wheat
90	80	22	6.59	28.57	65.72	187	Loamy	Kharif	Nashik	Wheat
90	79	19	7.14	27.54	69.35	187	Loamy	Kharif	Nashik	Wheat
90	75	21	6.69	33.05	68.94	187	Loamy	Kharif	Nashik	Wheat
90	55	20	7.42	33.95	69.96	187	Loamy	Kharif	Nashik	Wheat
90	68	17	6.58	30.12	60.12	187	Loamy	Kharif	Nashik	Wheat
90	68	20	7.5	29.58	66.18	187	Loamy	Kharif	Nashik	Wheat
90	76	22	7.78	27.26	68.01	187	Black	Kharif	Vidarbha	Cotton
90	60	16	7.32	31.36	64.25	187	Loamy	Kharif	Nashik	Wheat
90	72	17	7.58	31.52	66.56	187	Black	Kharif	Vidarbha	Cotton
90	68	19	7.11	29.4	64.26	187	Loamy	Kharif	Nashik	Wheat
90	62	15	7.36	29.38	64.15	187	Loamy	Kharif	Nashik	Wheat
90	65	23	7.41	28.39	61.89	187	Loamy	Kharif	Nashik	Wheat
90	64	15	6.5	28.47	63.54	187	Loamy	Kharif	Nashik	Wheat
90	58	16	7.17	30.64	61.15	187	Loamy	Kharif	Nashik	Wheat
90	75	25	7.26	25.26	61.37	187	Loamy	Kharif	Nashik	Wheat
90	66	19	7.59	32.97	60.18	187	Black	Kharif	Vidarbha	Cotton
90	70	16	7.53	33.67	66.6	187	Black	Kharif	Vidarbha	Cotton
90	57	19	7.25	32.84	68	187	Loamy	Kharif	Nashik	Wheat
90	58	25	6.51	27.46	62.9	187	Loamy	Kharif	Nashik	Wheat
90	62	17	7.12	25.69	69.84	187	Loamy	Kharif	Nashik	Wheat
90	75	22	7.57	30.03	64.15	187	Black	Kharif	Vidarbha	Cotton
90	80	20	7.35	28.21	68.27	187	Loamy	Kharif	Nashik	Wheat
90	76	16	7.51	28.27	61.19	187	Black	Kharif	Vidarbha	Cotton
90	76	15	7.03	28.54	64.2	187	Loamy	Kharif	Nashik	Wheat
90	61	20	6.8	26.87	61.61	187	Loamy	Kharif	Nashik	Wheat
90	60	15	7.16	32.8	68.78	187	Loamy	Kharif	Nashik	Wheat
90	63	15	7.34	26.42	64.51	187	Loamy	Kharif	Nashik	Wheat
90	67	21	6.62	29.79	63.39	187	Loamy	Kharif	Nashik	Wheat
90	63	16	6.66	27.44	67.1	187	Loamy	Kharif	Nashik	Wheat
90	68	17	7.73	34.13	65.15	187	Black	Kharif	Vidarbha	Cotton
90	61	15	7.4	30.95	64.23	187	Loamy	Kharif	Nashik	Wheat
90	74	18	6.6	28.76	61.03	187	Loamy	Kharif	Nashik	Wheat
90	79	17	7.04	27.25	66.1	187	Loamy	Kharif	Nashik	Wheat
90	62	24	7.35	28.63	66.77	187	Loamy	Kharif	Nashik	Wheat
90	60	17	7.03	26.42	63.65	187	Loamy	Kharif	Nashik	Wheat
90	65	20	6.81	32.82	66.16	187	Loamy	Kharif	Nashik	Wheat
90	55	25	7.42	29.63	65.91	187	Loamy	Kharif	Nashik	Wheat
90	62	24	6.85	33.49	62.73	187	Loamy	Kharif	Nashik	Wheat
90	59	22	7.19	31.87	66.74	187	Loamy	Kharif	Nashik	Wheat
90	77	21	7.01	30.33	65.63	187	Loamy	Kharif	Nashik	Wheat
90	58	17	7.37	28.55	66.31	187	Loamy	Kharif	Nashik	Wheat
90	63	17	7.26	30.03	67.89	187	Loamy	Kharif	Nashik	Wheat
90	63	18	6.53	31.66	60.13	187	Loamy	Kharif	Nashik	Wheat
90	70	15	6.87	30.33	63.55	187	Loamy	Kharif	Nashik	Wheat
90	73	16	6.87	33.37	65.68	187	Loamy	Kharif	Nashik	Wheat
90	77	22	7.76	31.43	62.99	187	Black	Kharif	Vidarbha	Cotton
90	79	23	6.78	27.72	63.29	187	Loamy	Kharif	Nashik	Wheat
90	77	21	7.33	32.64	61.3	187	Loamy	Kharif	Nashik	Wheat
90	62	25	7.45	32.75	67.78	187	Loamy	Kharif	Nashik	Wheat
90	76	15	7.6	28.05	63.5	187	Black	Kharif	Vidarbha	Cotton
90	61	22	7.73	19.44	63.28	187	Black	Kharif	Vidarbha	Cotton
90	60	20	7.49	29.85	60.64	187	Loamy	Kharif	Nashik	Wheat
90	74	17	6.63	21.36	69.92	187	Loamy	Kharif	Nashik	Wheat
90	71	16	7.32	26.29	68.52	187	Loamy	Kharif	Nashik	Wheat
90	71	18	6.41	22.17	62.14	187	Alluvial	Kharif	Konkan	Rice
90	72	18	7.84	26.58	60.98	187	Black	Kharif	Vidarbha	Cotton
90	59	21	6.14	26.59	66.14	187	Alluvial	Kharif	Konkan	Rice
90	64	20	6.59	19.13	62.58	187	Loamy	Kharif	Nashik	Wheat
90	58	17	7.29	28.75	69.16	187	Loamy	Kharif	Nashik	Wheat
90	77	20	6.06	25.79	60.28	187	Alluvial	Kharif	Konkan	Rice
90	75	22	6.66	23.89	61.79	187	Loamy	Kharif	Nashik	Wheat
90	69	23	7.3	28.67	63.19	187	Loamy	Kharif	Nashik	Wheat
90	80	24	7.82	28.42	61.77	187	Black	Kharif	Vidarbha	Cotton
90	78	15	5.93	21.35	62.6	187	Alluvial	Kharif	Konkan	Rice
90	79	17	6.4	21.13	63.19	187	Alluvial	Kharif	Konkan	Rice
90	62	22	7.4	24.02	61.62	187	Loamy	Kharif	Nashik	Wheat
90	60	24	7.72	25.4	65.86	187	Black	Kharif	Vidarbha	Cotton
90	67	22	7.48	29.03	64.49	187	Loamy	Kharif	Nashik	Wheat
90	78	18	6.89	20.21	68.65	187	Loamy	Kharif	Nashik	Wheat
90	80	16	7.44	29.2	68.02	187	Loamy	Kharif	Nashik	Wheat
90	61	24	7.63	18.3	69.69	187	Black	Kharif	Vidarbha	Cotton
90	66	20	7.34	27.41	63.42	187	Loamy	Kharif	Nashik	Wheat
90	61	21	6.75	24.84	60.09	187	Loamy	Kharif	Nashik	Wheat
90	60	21	7.52	29.94	67.31	187	Black	Kharif	Vidarbha	Cotton
90	66	22	6.35	25.88	67.55	187	Alluvial	Kharif	Konkan	Rice
90	56	18	7.14	20.05	65.84	187	Loamy	Kharif	Nashik	Wheat
90	72	15	7.67	22.99	66.71	187	Black	Kharif	Vidarbha	Cotton
90	77	20	7.4	25.13	66.93	187	Loamy	Kharif	Nashik	Wheat
90	65	24	7.84	28.5	62.45	187	Black	Kharif	Vidarbha	Cotton
90	79	22	6.25	18.29	69.49	187	Alluvial	Kharif	Konkan	Rice
90	63	16	6.87	24.38	61.18	187	Loamy	Kharif	Nashik	Wheat
90	78	23	7.32	21.32	66.44	187	Loamy	Kharif	Nashik	Wheat
90	78	18	6.3	18.54	62.71	187	Alluvial	Kharif	Konkan	Rice
90	67	25	7.24	25.29	60.86	187	Loamy	Kharif	Nashik	Wheat
90	65	23	7.69	25.43	69.13	187	Black	Kharif	Vidarbha	Cotton
90	72	15	6.89	28.84	69.76	187	Loamy	Kharif	Nashik	Wheat
90	57	21	6.16	27.38	63.94	187	Alluvial	Kharif	Konkan	Rice
90	58	15	6.17	28.32	60.19	187	Alluvial	Kharif	Konkan	Rice
90	58	25	6.86	27.48	62.05	187	Loamy	Kharif	Nashik	Wheat
90	65	19	6.98	18.28	68.1	187	Loamy	Kharif	Nashik	Wheat
90	65	19	7.04	27.61	69.3	187	Loamy	Kharif	Nashik	Wheat
90	65	19	5.94	23.44	63.22	187	Alluvial	Kharif	Konkan	Rice
90	69	19	7.24	20.96	63.68	187	Loamy	Kharif	Nashik	Wheat
90	55	16	6.52	23.79	68.03	187	Loamy	Kharif	Nashik	Wheat
90	61	17	6.23	22.64	65.45	187	Alluvial	Kharif	Konkan	Rice
90	79	15	7.51	21.54	65.47	187	Black	Kharif	Vidarbha	Cotton
90	63	17	6.95	29.88	65.73	187	Loamy	Kharif	Nashik	Wheat
90	61	15	6.96	25.27	67.1	187	Loamy	Kharif	Nashik	Wheat
90	70	16	6.55	25.18	68.93	187	Loamy	Kharif	Nashik	Wheat
90	74	25	6.46	24.12	61.1	187	Alluvial	Kharif	Konkan	Rice
90	64	23	7.07	23.34	67.4	187	Loamy	Kharif	Nashik	Wheat
90	58	23	6.77	21.75	63.4	187	Loamy	Kharif	Nashik	Wheat
90	79	22	5.92	27.6	63.46	187	Alluvial	Kharif	Konkan	Rice
90	68	18	6.71	24.39	62.5	187	Loamy	Kharif	Nashik	Wheat
90	79	20	6.38	24.98	66.9	187	Alluvial	Kharif	Konkan	Rice
90	77	22	6.31	28.23	69.32	187	Alluvial	Kharif	Konkan	Rice
90	74	17	7.39	26.03	69.56	187	Loamy	Kharif	Nashik	Wheat
90	68	24	7.5	28.05	64.08	187	Black	Kharif	Vidarbha	Cotton
90	75	17	7.2	24.87	64	187	Loamy	Kharif	Nashik	Wheat
90	78	22	7.01	23.97	62.36	187	Loamy	Kharif	Nashik	Wheat
90	79	19	6.68	20.06	67.76	187	Loamy	Kharif	Nashik	Wheat
90	60	18	6.74	19.59	61.29	187	Loamy	Kharif	Nashik	Wheat
90	69	16	6.55	29.77	66.29	187	Loamy	Kharif	Nashik	Wheat
90	67	21	6.55	27.52	60.54	187	Loamy	Kharif	Nashik	Wheat
90	67	23	6.59	25.63	63.15	187	Loamy	Kharif	Nashik	Wheat
90	67	20	6.92	20.39	60.48	187	Loamy	Kharif	Nashik	Wheat
90	70	21	7.44	25.39	60.5	187	Loamy	Kharif	Nashik	Wheat
90	71	19	7.14	24.91	60.71	187	Loamy	Kharif	Nashik	Wheat
90	68	16	7.75	27.7	63.21	187	Black	Kharif	Vidarbha	Cotton
90	66	22	6.3	18.06	65.1	187	Alluvial	Kharif	Konkan	Rice
90	65	16	6.08	18.13	62.46	187	Alluvial	Kharif	Konkan	Rice
90	59	22	6.77	23.83	67.9	187	Loamy	Kharif	Nashik	Wheat
90	59	19	7.64	23.19	62.75	187	Black	Kharif	Vidarbha	Cotton
90	63	17	6.56	25.09	68.18	187	Loamy	Kharif	Nashik	Wheat
90	69	21	7.07	25.87	61.88	187	Loamy	Kharif	Nashik	Wheat
90	75	17	7.73	18.44	68.05	187	Black	Kharif	Vidarbha	Cotton
90	61	18	6.16	27.15	67.03	187	Alluvial	Kharif	Konkan	Rice
90	74	17	7.24	23.33	64.51	187	Loamy	Kharif	Nashik	Wheat
90	74	22	6.9	26.72	62.97	187	Loamy	Kharif	Nashik	Wheat
90	63	24	6.82	19.56	64.45	187	Loamy	Kharif	Nashik	Wheat
90	56	17	6.26	26.14	66.77	187	Alluvial	Kharif	Konkan	Rice
90	74	15	6.49	28	65.58	187	Alluvial	Kharif	Konkan	Rice
90	76	20	7.04	29.06	62.11	187	Loamy	Kharif	Nashik	Wheat
90	65	16	7.69	25.71	64.11	187	Black	Kharif	Vidarbha	Cotton
90	67	21	6.25	21.8	63.73	187	Alluvial	Kharif	Konkan	Rice
90	79	16	6.05	24.71	60.27	187	Alluvial	Kharif	Konkan	Rice
90	61	22	7	20.95	65.81	187	Loamy	Kharif	Nashik	Wheat
90	70	19	7.27	24.85	68.98	187	Loamy	Kharif	Nashik	Wheat
90	80	19	5.96	21.91	65.22	187	Alluvial	Kharif	Konkan	Rice
90	77	20	7.08	25.93	68.71	187	Loamy	Kharif	Nashik	Wheat
90	67	22	6.59	29.82	69.41	187	Loamy	Kharif	Nashik	Wheat
90	73	25	7.29	27.52	63.13	187	Loamy	Kharif	Nashik	Wheat
90	56	18	7.33	28	68.64	187	Loamy	Kharif	Nashik	Wheat
90	70	15	6.37	20.77	63.9	187	Alluvial	Kharif	Konkan	Rice
90	56	22	7.01	23.05	60.42	187	Loamy	Kharif	Nashik	Wheat
90	77	17	6.28	21.66	63.58	187	Alluvial	Kharif	Konkan	Rice
90	59	19	7.62	26.25	67.63	187	Black	Kharif	Vidarbha	Cotton
90	73	15	7.63	20.97	63.83	187	Black	Kharif	Vidarbha	Cotton
90	77	15	7.8	23.9	66.32	187	Black	Kharif	Vidarbha	Cotton
90	24	38	5.92	24.56	91.64	187	Alluvial	Kharif	Konkan	Rice
90	18	37	5.94	19.66	89.94	187	Alluvial	Kharif	Konkan	Rice
90	26	36	6.8	18.78	87.4	187	Loamy	Kharif	Nashik	Wheat
90	18	39	6.42	24.15	94.51	187	Alluvial	Kharif	Konkan	Rice
90	27	38	6.74	22.45	89.9	187	Loamy	Kharif	Nashik	Wheat
90	25	38	6.5	24.96	92.41	187	Alluvial	Kharif	Konkan	Rice
90	21	38	6.33	22.55	89.33	187	Alluvial	Kharif	Konkan	Rice
90	30	40	6.36	22.77	91.45	187	Alluvial	Kharif	Konkan	Rice
90	27	41	6.92	19.2	94.28	187	Loamy	Kharif	Nashik	Wheat
90	11	38	6.63	23.13	92.68	187	Loamy	Kharif	Nashik	Wheat
90	5	36	5.83	24.93	85.19	187	Alluvial	Kharif	Konkan	Rice
90	10	41	6.74	24.77	85.64	187	Loamy	Kharif	Nashik	Wheat
